region;year;poverty_percent;population;disabled_total;disabled_18_30;disabled_31_40;disabled_41_50;disabled_51_60;disabled_60_plus;newborns;child_deaths_urban;child_deaths_rural;poor_children_share;poor_old_share;poor_working_share;hh_no_crowding;hh_some_crowding;hh_high_crowding;area_total_per_capita;area_living_per_capita;rooms_per_hh;hh_plan_improve;drug_alco_rate;workers_share;cash_income_per_capita;real_incomes_index;formal_wage_paid;real_wage_index;welfare_expense_share;grp_per_capita;industry_total;mining;manufacturing;energy;water_waste;retail_turnover;crime_juveniles;crime_repeat_offenders;crime_prev_convicted;crime_group;crime_group_prep;crime_organized_group;crime_criminal_community;crime_intox_alcohol;crime_intox_narcotic;crime_intox_toxic;poor_abs;production_pc;retail_to_income;birth_rate_per_1000;infant_mortality_per_1000;disabled_per_1000
Омская область;2019;13.9;1944195.0;125695.0;5775.0;10177.0;12253.0;21425.0;76065.0;19069.0;82.0;51.0;42.5;5.8;51.7;;;;;;;;27.2;83.5;26967.0;100.2;35368.0;103.4;27.9;399371.1;1033561132.76;3435963.2;964219806.66;54694784.5;11210578.4;184179.0;440.0;10439.0;5508.0;55.0;932.0;151.0;7.0;4616.0;71.0;3.0;270243.105;531.6139238913792;6.829791967960841;9.808172534133664;6.974670931878966;64.65143671288116
Омская область;2020;13.6;1926665.0;122742.0;5801.0;10019.0;12595.0;20468.0;73859.0;17800.0;61.0;44.0;38.8;5.1;56.2;84.6;12.8;2.6;23.4;16.9;2.5;15.1;25.3;83.5;27354.0;97.3;37828.0;103.7;29.0;398641.0;934355649.51;2061436.0;865391001.81;53184668.8;13718542.9;185769.0;275.0;9928.0;5587.0;59.0;736.0;104.0;0.0;4508.0;59.0;2.0;262026.44;484.9600991921273;6.7912919499890325;9.23876231726844;5.898876404494382;63.70697552506534
Оренбургская область;2015;13.9;2001110.0;;;;;;;26321.0;101.0;93.0;;;;;;;;;;;;82.3;22943.0;97.0;24591.0;92.0;19.1;387881.4;736465152.2;383955212.9;274498437.3;78011502.0;;139328.0;;;;;;;;;;;278154.29;368.0283203821879;6.072789085995729;13.153199974014422;7.3705406329546745;
Оренбургская область;2016;14.6;1994762.0;;;;;;;20091.0;94.0;81.0;;;;;;;;;;;;84.4;22145.0;92.0;26209.0;102.0;27.5;408982.9;670367488.38;338586962.19;274312416.32;57468109.87;;138012.0;720.0;9409.0;5226.0;77.0;1322.0;234.0;15.0;7333.0;290.0;2.0;291235.252;336.06389553239933;6.2321968841725;10.071878249134484;8.710367826389925;
Оренбургская область;2017;14.3;1989589.0;196196.0;7407.0;10521.0;13532.0;32722.0;132014.0;22953.0;83.0;92.0;39.6;8.6;51.8;;;;;;;;;85.4;22910.0;99.9;27445.0;101.5;26.5;440024.7;765466877.93;389692413.6;304237991.73;57928280.9;13608191.7;148210.0;854.0;9989.0;5797.0;79.0;1529.0;664.0;87.0;6622.0;390.0;0.0;284511.227;384.73618316647304;6.4692274116106505;11.536553529397278;7.624275693809088;98.6113212326767
Оренбургская область;2018;14.2;1977720.0;190023.0;6897.0;10473.0;13232.0;30257.0;129164.0;19858.0;59.0;59.0;45.0;4.6;50.3;;;;;;;;93.6;86.6;23385.0;99.0;30371.0;108.1;26.4;537212.8;971874100.1;542496980.3;348347747.6;61913293.0;19116079.2;156289.0;651.0;9815.0;5786.0;58.0;1998.0;459.0;67.0;5714.0;296.0;1.0;280836.24;491.4113727423498;6.68330126149241;10.040855126104807;5.942189545775003;96.08185182937929
Оренбургская область;2019;14.3;1963007.0;187122.0;6586.0;10567.0;13441.0;28630.0;127898.0;19635.0;41.0;48.0;44.0;4.5;51.5;;;;;;;;82.3;82.6;24483.0;99.9;32883.0;103.9;23.9;564897.9;1003413984.0;589755941.3;325780102.4;67292595.6;20585344.7;167197.0;652.0;9831.0;5944.0;46.0;1906.0;499.0;118.0;5570.0;226.0;5.0;280710.001;511.16169427821706;6.82910591022342;10.002511453092119;4.532722179781003;95.32416338810815
Оренбургская область;2020;14.0;1956835.0;181078.0;6593.0;10691.0;13701.0;26748.0;123345.0;18780.0;38.0;31.0;42.8;3.3;53.9;80.2;16.3;3.3;25.9;19.0;2.8;13.4;59.7;78.6;24719.0;97.7;35075.0;103.8;26.6;538971.9;880762104.59;481121953.2;310290124.42;65022981.07;24327045.9;169416.0;500.0;10617.0;6455.0;56.0;1856.0;444.0;13.0;5587.0;132.0;0.0;273956.9;450.0952326537496;6.853675310489907;9.597130059509361;3.6741214057507987;92.5361617101084
Орловская область;2015;14.5;765231.0;;;;;;;8569.0;43.0;34.0;;;;;;;;;;;;78.4;22104.0;98.9;21772.0;89.3;18.1;273107.5;117193998.4;147475.9;104302411.4;12744111.1;;150709.0;;;;;;;;;;;110958.495;153.14852430181213;6.8181777053926895;11.1979258550686;8.985879332477536;
Орловская область;2016;14.2;759721.0;;;;;;;8298.0;36.0;18.0;;;;;;;;;;;;78.8;23006.0;96.0;23127.0;98.6;18.5;301851.9;119452239.61999999;107020.67;105689059.85;13656159.1;;156328.0;186.0;2482.0;1176.0;37.0;338.0;21.0;20.0;1761.0;126.0;0.0;107880.382;157.23172009198112;6.79509693123533;10.92243073444067;6.507592190889371;
Орловская область;2017;13.9;754816.0;63533.0;2502.0;3664.0;5349.0;11723.0;40295.0;7143.0;26.0;17.0;35.1;7.9;57.0;;;;;;;;;78.5;23979.0;99.7;24811.0;103.5;26.9;307734.4;120907209.4;105945.1;104210691.2;13353015.8;3237557.3;166013.0;177.0;2680.0;1203.0;11.0;349.0;41.0;5.0;1564.0;39.0;0.0;104919.424;160.18103670298458;6.923266191250677;9.4632334237748;6.019879602407952;84.17018187213837
Орловская область;2018;13.5;747247.0;61877.0;2401.0;3642.0;5300.0;10850.0;39684.0;6226.0;21.0;14.0;39.8;4.7;55.5;;;;;;;;93.7;78.6;24895.0;100.5;27476.0;108.2;25.7;332418.3;133708493.3;231823.8;115793202.9;13793879.5;3889587.1;177758.0;134.0;2625.0;1343.0;12.0;247.0;16.0;0.0;1407.0;26.0;0.0;100878.345;178.93480107648475;7.140309299056035;8.331917023420637;5.6215868936717;82.80662217446172
Орловская область;2019;13.6;739467.0;60705.0;2374.0;3748.0;5313.0;10190.0;39080.0;5020.0;20.0;12.0;38.9;6.3;54.7;;;;;;;;93.7;75.1;26064.0;99.1;29683.0;103.2;25.0;360731.6;136833445.8;279700.5;117839329.5;13508055.7;5206360.1;188964.0;165.0;2714.0;1465.0;14.0;306.0;12.0;0.0;1235.0;18.0;0.0;100567.51199999999;185.04334311064594;7.25;6.788673463454082;6.374501992031873;82.09291286832273
Орловская область;2020;12.9;733498.0;58623.0;2311.0;3673.0;5349.0;9422.0;37868.0;5258.0;21.0;12.0;41.5;8.0;50.5;83.4;10.3;6.3;29.2;18.8;2.7;14.6;75.4;74.1;26843.0;98.6;31862.0;103.7;25.0;390170.2;149952405.0;264510.4;132055767.3;13424737.5;4207389.8;194977.0;122.0;2415.0;1293.0;16.0;300.0;20.0;87.0;1163.0;20.0;0.0;94621.24200000001;204.43464740190157;7.263606899377864;7.168390370525891;6.2761506276150625;79.92250830949777
Пензенская область;2015;14.4;1355618.0;;;;;;;14488.0;44.0;19.0;;;;;;;;;;;;83.1;21453.0;99.9;23192.0;90.7;16.2;253911.0;198436594.39999998;411301.1;176491389.2;21533904.1;;141527.0;;;;;;;;;;;195208.992;146.3809084860189;6.597072670488976;10.687376532326953;4.348426283821094;
Пензенская область;2016;14.8;1348703.0;;;;;;;12685.0;58.0;20.0;;;;;;;;;;;;84.8;20628.0;90.6;25337.0;103.4;16.0;266340.2;211328944.27;846141.62;188088741.6;22394061.05;;140042.0;254.0;5255.0;2671.0;36.0;558.0;28.0;7.0;3898.0;65.0;2.0;199608.04400000002;156.69049766331062;6.788927671126624;9.405332382296177;6.148994875837603;
Пензенская область;2017;14.2;1341526.0;97822.0;3692.0;5673.0;8099.0;17175.0;63183.0;11967.0;36.0;14.0;39.1;8.8;52.1;;;;;;;;;82.9;21364.0;100.4;26238.0;101.1;25.4;281369.7;224195292.2;890440.7;195823094.7;22153133.5;5328623.3;149020.0;218.0;4887.0;2518.0;21.0;555.0;9.0;0.0;3322.0;60.0;2.0;190496.69199999998;167.11960275089712;6.975285527054859;8.920438366457303;4.1781565973092665;72.91845256819472
Пензенская область;2018;13.5;1331655.0;96260.0;3468.0;5657.0;8067.0;16456.0;62612.0;11460.0;30.0;16.0;34.1;8.9;57.1;;;;;;;;129.8;84.5;21804.0;98.7;28968.0;107.7;23.9;310238.7;225397508.4;909449.8;196327046.1;22595526.1;5565486.4;155710.0;225.0;4848.0;2575.0;22.0;547.0;15.0;4.0;3503.0;47.0;2.0;179773.425;169.261188821429;7.141350210970464;8.605832591774897;4.013961605584642;72.28598998989978
Пензенская область;2019;13.6;1318103.0;95861.0;3235.0;5690.0;8106.0;15766.0;63064.0;10365.0;35.0;22.0;43.3;7.5;49.3;;;;;;;;124.1;81.9;22969.0;100.1;30765.0;101.9;22.0;342250.5;255470705.8;1583658.3;223956287.3;22635363.7;7295396.5;165855.0;235.0;4996.0;2624.0;21.0;535.0;127.0;27.0;3265.0;51.0;2.0;179262.008;193.81695193774692;7.220819365231399;7.863573635747738;5.499276410998553;72.72648647336362
Пензенская область;2020;13.0;1305563.0;93795.0;3172.0;5688.0;8245.0;15116.0;61574.0;9663.0;25.0;18.0;32.7;12.8;54.5;82.9;12.7;3.9;23.4;16.9;2.5;8.3;89.1;78.6;24118.0;100.4;32766.0;102.9;22.4;379820.4;293334013.3;1858515.4;262498489.0;21705316.7;7271692.2;171267.0;214.0;5192.0;2826.0;31.0;561.0;45.0;16.0;3184.0;26.0;0.0;169723.19;224.68009073480178;7.101210713989551;7.4014046047567215;4.4499637793645865;71.84256906790404
Пермский край;2015;12.8;2637032.0;;;;;;;32064.0;154.0;73.0;;;;;;;;;;;;80.5;31606.0;101.3;28528.0;92.0;17.1;403601.4;1255265816.88;249038116.0;900639442.71;105588258.17;;181373.0;;;;;;;;;;;337540.096;476.01463193469027;5.738562298297792;12.159124348889206;7.079590818363273;
Пермский край;2016;15.3;2634409.0;;;;;;;33971.0;143.0;74.0;;;;;;;;;;;;82.1;27749.0;81.6;30651.0;99.9;17.9;435823.7;1227656046.2;254508288.8;868312748.86;104835008.54;;183397.0;1894.0;18308.0;9973.0;170.0;2380.0;248.0;41.0;13613.0;375.0;5.0;403064.57700000005;466.0081430787703;6.6091390680745254;12.895112338289158;6.3878013599835155;
Пермский край;2017;15.1;2632097.0;210922.0;8735.0;13450.0;15700.0;32019.0;141018.0;32004.0;123.0;48.0;41.0;4.2;54.8;;;;;;;;;80.8;28340.0;99.2;32952.0;104.6;25.6;474129.3;1370843041.62;294130026.6;933960295.68;118341891.49;24410827.85;191175.0;1427.0;16447.0;9666.0;99.0;1932.0;161.0;37.0;10638.0;142.0;6.0;397446.64699999994;520.817827618055;6.745765702187721;12.159126354385876;5.343082114735658;80.13458470565485
